well,dt,cutoff_init,cutoff,cutoff_ci_95_l,cutoff_ci_95_r,alpha,alpha_ci_lower,alpha_ci_upper,gamma,gamma_std,k_gtlf,c_gtlf,std,variance,skewness,excess_kurtosis,msd,msd_exp,r2,n_samples
356-U1464C,500,20.80105297592004,27.25804650386188,25.120160503558985,27.7925180039376,0.7370854271356782,0.7210050251256279,0.7531658291457284,0.0049451507307797,0.0386797294806637,2.4425858301355543,1.1249648167611956,8.871875171030332,78.71016905034449,-0.3916173030161408,1.194252767828754,78.6922885030818,0.632811797535106,0.9315171175495788,4402
356-U1464C,1000,25.14178980010251,31.654211741379065,29.71619877762117,33.59222470513697,0.6189949748743715,0.60894472361809,0.629045226130653,0.0029185815114531,0.0583029579430877,4.496749730629091,1.1761784918504468,13.481267097697842,181.7445625594704,0.1165684055334292,-0.15543657362343,181.6979852753701,0.6587127179282842,0.9489694068670562,3902
359-U1466B,1,0.6767371886120996,1.042598231205516,0.9403827183422302,1.1243706414961447,1.11356783919598,1.04321608040201,1.1839195979899495,0.2423330023764842,0.0661074756034184,0.2358216400861433,1.1080261325526757,0.4440933377312496,0.1972188926172817,0.0728323374921337,0.5123373387300543,0.1971311617931637,,,2248
359-U1466B,3,1.5856867319679429,2.077910321682992,1.955680302760463,2.281627019887207,1.0291457286432162,0.9748743718592964,1.0834170854271357,0.2101120217574513,0.0835835117327443,0.5458798783601931,1.1728066900539846,0.9909661640453108,0.982013938282678,0.0256964728099112,0.2161382300235912,0.9815767103493376,1.461198714379753,1.0,2246
359-U1466B,8,2.871483712628291,3.990165909006396,3.5564522232448312,4.163651383311022,1.1025125628140704,1.0391959798994974,1.1658291457286432,0.1356519351054468,0.0724414688686806,0.3955950285517993,1.150473978840126,1.6490611965052795,2.719402829819424,0.029075143363152,-0.0276452476723609,2.7181893524299467,1.2657796981438705,0.9908688804805628,2241
359-U1466B,10,3.2635890576150066,4.108949278788893,3.9412370633281215,4.276661494249664,1.072361809045226,1.0050251256281406,1.1396984924623117,0.1240776436383464,0.0880339298197969,0.7154855193324711,1.1695779690276993,1.8701728478084672,3.497546480680032,0.0305837202100161,0.0082253882793699,3.495984378634172,1.2355159095210555,0.9926357130725848,2239
359-U1466B,20,2.8818529834006283,3.480237734815064,3.2580949006779325,3.77642818033124,0.9722613065326632,0.9290452261306532,1.0154773869346734,0.0674811231596511,0.1178507272255617,1.4560852770549833,1.2292305863649773,2.0028347588108297,4.011347071100834,0.1013586411352873,0.1617775189848131,4.009547453751754,1.05087873601908,0.9480462165558398,2229
359-U1466B,50,3.183545611641656,4.00817235687939,3.762774049315346,4.253570664443434,1.1246231155778894,1.065326633165829,1.1839195979899495,0.0274481383754942,0.0957630262991097,0.8577372051010331,1.174855981103567,1.9329568548823688,3.736322202836739,0.0291069380845149,-0.0449859231119122,3.7346231022442713,0.7773582671816338,0.8186501348052758,2199
359-U1466B,100,3.0511182410423454,3.684649042480999,3.3710618899294245,3.9982361950325735,1.3295477386934675,1.239095477386935,1.4200000000000002,0.0136591319880637,0.0597197772556477,1.0685866091760612,1.127987720473385,1.8788640126170209,3.5301299779073325,-0.2215124843764561,0.2074294033226609,3.5284872929478603,0.5942844016333646,0.7125672091681572,2149
359-U1466B,250,3.829375387693847,4.427715292021011,4.230927945708967,4.624502638333056,1.226532663316583,1.1431155778894473,1.3099497487437186,0.0056591604800323,0.0646173329991347,0.3316875555538123,1.1522253412253152,1.9405315776529908,3.7656628038684055,0.0898144911657282,-0.3344744469751499,3.763779030579827,0.4595128281778564,0.629588026067493,1999
359-U1466B,500,3.2281740423098912,4.147306929356457,3.732576236420812,4.479091483704973,1.1133668341708542,1.055075376884422,1.1716582914572864,0.0028303178784229,0.0863871392688733,0.7778160905612929,1.1815899717494385,1.9990161831178364,3.9960657003670033,0.0654105705419617,-0.1941733657348145,3.99378092866868,0.3774519951079136,0.5834332918134902,1749
359-U1466B,1000,3.7938504403522817,4.776563089137976,4.679082209767814,4.971524847878302,1.4144723618090451,1.3089447236180909,1.5200000000000002,0.0018088345558469,0.0486976675253984,0.3215845830800128,1.1459720689939368,2.1677287521806448,4.699047943030656,0.0105169642431572,-0.3454070605568349,4.695285694877709,0.3292212773144025,0.5733839941002508,1249
359-U1467C,1,0.5673708680403332,0.728913962412928,0.6414442869233767,0.8018053586542209,0.8001005025125627,0.7749748743718592,0.8252261306532662,0.3102778451569257,0.1249382033364159,0.4005107259434693,1.313960001965889,0.4170194699270763,0.1739052382982596,-0.0108292757921711,1.1762459368831717,0.1738671179040689,,,4562
359-U1467C,3,1.2843142105263154,1.682986746710526,1.5509877861842103,1.8149857072368416,0.8990954773869346,0.8649246231155778,0.9332663316582914,0.1630210541467046,0.0864683573871149,0.6489729449601592,1.1968385721584769,0.814838182049599,0.6639612629258954,0.0430783677400673,1.0309674378079574,0.6638156573857802,1.21945947909313,1.0,4560
359-U1467C,8,1.84117020856202,2.6696968024149283,2.4472220688803508,2.8365528525658616,0.866934673366834,0.8367839195979898,0.8970854271356783,0.0951759036513562,0.1013546489906209,1.1590721749469892,1.200945838028747,1.328499753305917,1.7649115945338825,0.3165552661657826,1.660115881760845,1.764524127663513,1.1165009282867118,0.9967230364894746,4555
359-U1467C,10,2.101542323742587,2.793300005307856,2.666331823248408,3.047236369426752,0.8270351758793968,0.8009045226130652,0.8531658291457285,0.0835061405783395,0.1070720248973791,1.4829581865397004,1.2174731432585668,1.49858278312577,2.2457503578809788,0.3597879980718206,2.021560651235287,2.245257111591086,1.1028081437852078,0.997523800542138,4553
359-U1467C,20,2.227903059652212,3.028555721714726,2.8266520069337444,3.230459436495708,0.922110552763819,0.8889447236180904,0.9552763819095476,0.0447330210371197,0.0805399555301566,1.8792167737486607,1.1698618178334976,1.6789212297115912,2.818776495576281,0.917178065905799,5.070251574313065,2.81815602969568,0.968642247879935,0.96887143393644,4543
359-U1467C,50,2.103155417682252,2.539852271770441,2.323694631619765,2.756009911921117,0.9260301507537688,0.8908542713567839,0.9612060301507536,0.0188622947242077,0.0983806828309892,3.2017072309400785,1.1678909025921267,1.918482073086428,3.680573464753998,2.046080462095813,11.30100629133094,3.679757915570582,0.7951821006966983,0.9171112458165313,4513
359-U1467C,100,2.586267600268877,2.8484863986294715,2.5745934756843303,3.0676007369855847,1.092462311557789,1.0412060301507535,1.143718592964824,0.0104457764828841,0.0636198234369911,5.124738830687761,1.1039740673162546,2.2690211387785464,5.148456928223892,2.1782101436391788,9.470664102292073,5.147303341639033,0.7025213945102508,0.906411491653896,4463
359-U1467C,250,2.321844516577788,2.4588978387368936,2.262186011637942,2.704787622610583,0.970251256281407,0.9330653266331658,1.0074371859296485,0.0040729309107118,0.0833428913050328,4.74230602535892,1.1444589341141431,2.2099970584318784,4.884086998277556,2.1207652519822875,9.099937818924197,4.8829545876588965,0.5819329241117479,0.8518275165089193,4313
359-U1467C,500,2.886184297317253,2.9954183557921072,2.7508944083805065,3.301073290056608,1.0242211055276382,0.981005025125628,1.0674371859296483,0.0023035935637756,0.0761623214042592,5.296445707143008,1.1255351691219897,2.472168288635673,6.1116160473358345,2.0202851032237485,7.655252567530258,6.110111834673434,0.5132364109411848,0.8358914938451716,4063
359-U1467C,1000,2.9007565815324168,2.703343980844794,2.3347061652750494,3.071981796414539,1.2935678391959802,1.20713567839196,1.38,0.0014864759275015,0.0795919584022195,5.604470410933703,1.1259080105601715,2.6045989424397407,6.783935650958216,1.7725142933180726,6.524778149428084,6.782031655546777,0.4606949785668378,0.8241676027933279,3563
359-U1468B,1,0.3960273818597561,0.5503130493759528,0.4904964135742188,0.6220930123380336,0.9398994974874372,0.8926633165829145,0.9871356783919598,0.2035524838203496,0.0967436837302225,0.5398197592094488,1.178817388988936,0.3586314861442802,0.128616542854055,0.2433082239113666,5.804414685404382,0.1285920351286636,,,5248
359-U1468B,3,0.7683163171940528,1.0676395491009028,0.9748013274399546,1.1836873261770875,0.9851256281407036,0.9409045226130652,1.0293467336683415,0.124627261725566,0.0849821112712455,1.0997225232995085,1.152064460821257,0.7109028748329866,0.5053828974458051,0.569698422076737,10.3880507426662,0.5052865606372947,1.2456449419060571,1.0,5246
359-U1468B,8,1.3323590154550655,1.891672227151307,1.730678846117153,2.0526656081854604,1.02321608040201,0.972964824120603,1.073467336683417,0.0725656469990976,0.08284166535244,1.7185305544323717,1.12741414691111,1.1565377259795029,1.3375795116138398,1.2364605354768463,12.50719091678646,1.3373242970533334,1.128539923283877,0.9958542473705568,5241
359-U1468B,10,1.5251309982821148,2.119296616362856,1.9350099540704333,2.303583278655278,0.9991959798994976,0.9549748743718594,1.0434170854271356,0.0657829932178732,0.0851978111054104,1.8338336455149795,1.1376018543436253,1.2910445478456318,1.666796024521932,1.164400085782228,11.772092930195676,1.666477872961611,1.1066654374482383,0.9964638509376872,5239
359-U1468B,20,1.6459027921208644,2.2871190882179517,2.137959147681998,2.585438969289858,1.085427135678392,1.0291457286432162,1.1417085427135678,0.0360788933460658,0.0872575414224529,2.0445424322851857,1.116647081163075,1.3908747404887938,1.9345325437297691,1.2201722002269684,11.580810976082846,1.9341625814915344,0.9497270540670608,0.956136863664736,5229
359-U1468B,50,1.6939050201961916,2.6467265940565494,2.411462007918189,2.8819911801949094,0.9571859296482412,0.9230150753768844,0.991356783919598,0.0144407442790404,0.0942010991294412,1.4008171197865182,1.1517495024362008,1.3454975574151709,1.810363677010191,0.6398840181865261,6.692623109483211,1.8100154631850305,0.7060515543368076,0.8295242349003208,5199
359-U1468B,100,1.7695700330161197,2.5658765478733736,2.352053502217259,2.7262438321154594,1.0542713567839197,1.0050251256281406,1.1035175879396986,0.0073279556902033,0.0747062901752507,1.769192963653901,1.1205223741560668,1.4032076451298412,1.9689916953508344,0.6490030102886649,7.560425861711263,1.9686092926133412,0.5610520049482054,0.7569763475552733,5149
359-U1468B,250,1.6267646329265852,2.260525021170901,2.113099476311929,2.407950566029873,0.9411055276381908,0.906934673366834,0.9752763819095476,0.0030246645949374,0.0996016950706202,1.686650169797885,1.1760247413117042,1.3971372163799725,1.951992401393978,1.582764959254564,13.92746100853752,1.951601924818384,0.4378396200764948,0.6751093615880522,4999
359-U1468B,500,1.5967357970098968,2.2670321784630096,2.0740932696576477,2.4599710872683724,0.9762814070351756,0.9411055276381908,1.0114572864321607,0.0014977965206127,0.0923732755493649,1.9592134052771648,1.1545229162955073,1.419825818718658,2.015905355500107,1.2894272916741851,11.21704436458866,2.015480865006214,0.3597409029884237,0.6237975412076069,4749
359-U1468B,1000,1.7783468580842552,2.47116115487958,2.363719365536989,2.6323238388934653,0.9941708542713568,0.9549748743718594,1.0333668341708542,0.0008836619193489,0.1149576106932909,1.4709831337121777,1.1833320898946784,1.4758452100652817,2.178119084072635,0.6492999884368218,5.65235133310509,2.17760646484833,0.3082588449509683,0.5967073074952154,4249
359-U1471E,1,0.5658590021691974,0.7692145810737527,0.7350272663593637,0.8034018957881417,0.8570854271356783,0.826934673366834,0.8872361809045225,0.2741842507121224,0.1013745887222584,0.2819755815003482,1.263707509217904,0.3872406830427766,0.1499553466034362,0.0280110967807702,0.8151196109890759,0.149932112121471,,,6454
359-U1471E,3,1.2697348729076257,1.6876892685730522,1.61097612000155,1.8027589914303055,0.9370854271356784,0.898894472361809,0.9752763819095476,0.1601705076805054,0.0821231554132243,0.5454752435276633,1.1852568011143307,0.7945186615992429,0.6312599036294523,0.0613749658734458,0.7168407539204802,0.6311620642147544,1.3083597149843216,1.0,6452
359-U1471E,8,2.0441700015511093,2.840544564655396,2.6552916582648267,2.9640465022491087,0.8661306532663315,0.8329648241206029,0.8992964824120602,0.1019626091918384,0.1052523945389971,0.9183044643114662,1.2151950490964158,1.357713035492038,1.8433846867450043,0.0816988802101574,0.5941421874497985,1.8430987576792768,1.2086122746784913,0.9973734976926768,6447
359-U1471E,10,2.384043196276183,3.1687907483837603,3.0247548052754074,3.384844663046289,0.8510552763819095,0.8229145728643215,0.8791959798994974,0.088718648321848,0.108383153558445,1.082956107789844,1.2141986366241548,1.5201699278235496,2.3109166094590563,0.0893730966740477,0.6279015672225801,2.310558049861001,1.1853286954422777,0.997502888192961,6445
359-U1471E,20,2.4723458896658896,3.435530642514893,3.286159745014245,3.659586988765864,0.8970854271356783,0.866934673366834,0.9272361809045224,0.0453211774963131,0.0917195711504745,1.1795676523454088,1.1837282812685492,1.5983085108900743,2.554590095983647,0.1330436186080933,0.848906444169172,2.554193112285747,1.0031125345518204,0.9487542138168898,6435
359-U1471E,50,2.517694254488681,3.498545974466563,3.270379932653526,3.7267120162796,0.9601005025125628,0.926934673366834,0.9932663316582916,0.0192814184711202,0.0944146599321421,0.9610883173450104,1.1761894128955517,1.5957409009970938,2.5463890231150166,-0.006062532247987,0.447176213719954,2.5459914604260057,0.7521747205985465,0.8315397010851536,6405
359-U1471E,100,2.659819386309992,3.4171290726899204,3.2804439097823237,3.553814235597517,0.9830150753768844,0.9468341708542714,1.0191959798994974,0.0098913900649789,0.090956312699609,1.0784274326365293,1.1729598107639148,1.633040410813798,2.666820983350898,-0.1115072341209562,0.4945057643074246,2.6664013419687818,0.594517655734259,0.753930378684816,6355
359-U1471E,250,2.487955825946817,3.607535947622885,3.4572219498052643,3.682692946531695,0.9901507537688442,0.9509547738693468,1.0293467336683415,0.0041592872413204,0.0827662367198785,0.9114756286676426,1.177008279820338,1.6810096904301588,2.825793579320098,-0.0782690965808844,0.3405578901644674,2.8253381734249623,0.4699673877722586,0.6839904055087951,6205
359-U1471E,500,2.826350898404702,3.703697323117829,3.631075806978264,3.776318839257394,0.9970854271356784,0.9568844221105528,1.037286432160804,0.0022417844077084,0.1061939201261165,0.7165851794251381,1.1916799259994983,1.7235549235445775,2.9706415744747554,-0.0744165144667389,-0.0447912452434877,2.970142726183492,0.3908817961528286,0.6419846587862729,5955
359-U1471E,1000,2.8686826764436297,4.3329061258784,3.726299268255424,4.506222370913536,1.1204020100502512,1.0651256281407036,1.175678391959799,0.0011837197632974,0.0884928291087952,0.5590480829939521,1.14184626648015,1.7669970896998868,3.12227871500787,-0.1492306363995249,0.1303304212777392,3.1217063449409577,0.3353421832094533,0.6142148140090333,5455
367-U1499B,1,2.4022834696712465,3.338173071397336,3.047897152145393,3.628448990649278,1.00321608040201,0.9831155778894471,1.023316582914573,0.7964942538996849,0.0604217983070831,2.0300332165140063,1.1151191394502524,1.6473914957665992,2.713898740324113,0.0981518998796618,3.3329971934689078,2.7134798641487268,,,6479
367-U1499B,3,5.121700617569864,7.581183934965393,6.962311777009035,8.045338053432662,0.8470351758793968,0.8188944723618089,0.8751758793969848,0.5798321215846006,0.1039036186516661,5.463768363528267,1.1504900935322255,3.988120870296684,15.905108076095976,0.1560976761602222,3.8570831134642063,15.902652447243714,1.6095341734835995,1.0,6477
367-U1499B,8,7.808081582200246,13.013469303667076,11.929013528361486,14.097925078972663,0.7840201005025125,0.7568844221105526,0.8111557788944722,0.310909648199983,0.115997957962283,8.663327887609244,1.1527477135532331,6.445020144705269,41.538284665656725,0.326601415249472,3.4704542640093443,41.531866512896265,1.3179303104035132,0.9814241439853596,6472
367-U1499B,10,8.617480123647608,14.362466872746012,13.16559463335051,15.559339112141512,0.7999999999999998,0.7708542713567837,0.8291457286432159,0.275532457176405,0.1168642873279796,8.619069923061897,1.1509999433499158,6.952672490788795,48.33965476417127,0.3402427445132316,3.227241631887484,48.332183411039246,1.245700862380594,0.9803212934846094,6470
367-U1499B,20,11.925763699690409,16.932099919456277,15.491070139077015,19.093644590025164,0.8390954773869346,0.8089447236180903,0.8692462311557787,0.158781357445482,0.0988466344829686,9.081938684966822,1.1377656979019115,7.82133558395345,61.17329031681646,0.1188995415689525,1.8624307917671972,61.16382076723182,1.0654348382316934,0.9418152802718566,6460
367-U1499B,50,13.321856594090203,21.277965393338523,18.502578602903064,24.05335218377398,0.8380904522613064,0.8129648241206029,0.8632160804020099,0.0710600660718853,0.0970740185652289,9.042049949345778,1.130900416201728,9.078829424752628,82.42514372375415,0.4492810054734345,1.965341065703312,82.41232488336165,0.8626101232742256,0.8871758886438572,6430
367-U1499B,100,16.156864843260188,24.891669899147725,23.42745402272727,26.355885775568183,0.9131658291457284,0.8830150753768844,0.9433165829145728,0.0488620289892099,0.0878433074247083,5.773844094195288,1.1411785691162963,10.12710047269508,102.55816398406093,0.2654994789891046,0.7647886009144167,102.54208903672796,0.7358572174194183,0.8607980071600186,6380
367-U1499B,250,25.071417287319427,38.62565225827649,37.11092079716761,39.383017988830936,1.0442211055276382,0.9969849246231156,1.0914572864321608,0.030042133912327,0.0439804090965714,3.060584405631201,1.1159664374430531,12.78113241820906,163.35734589179458,0.186899256021048,0.9526839056377052,163.33112480898686,0.6568179416511484,0.8646806507001373,6230
367-U1499B,500,35.590900133779265,41.15197827968228,40.23748987346712,42.06646668589744,1.0442211055276382,0.9969849246231156,1.0914572864321608,0.0182976671677149,0.0755112139491939,3.679665707708928,1.1341742771815388,15.077047594729262,227.31736417373145,0.2045209807974106,0.8410032079545497,227.27935123657863,0.6111246157627189,0.8784076901967642,5980
367-U1499B,1000,41.03349467153285,44.32472288997872,43.45561067644972,46.06294731703671,1.0583919597989948,1.0051256281407035,1.1116582914572863,0.0120039757875354,0.0681880843987614,6.36088656566858,1.1566968147627783,18.79542091193421,353.26784725677385,0.3479339363632137,0.4552863810978151,353.20338232114307,0.5895476680667432,0.8990192195081699,5480
367-U1500B,1,2.614829385412293,3.4937025955092027,3.2249562420084947,3.695262360634734,1.169346733668342,1.1412060301507538,1.19748743718593,0.9798957857313192,0.054550331959956,3.4925575456797007,1.0812952412532946,1.992513931239484,3.970111766183422,-0.1022246099201499,7.156792577568728,3.969555961652247,,,7143
367-U1500B,3,6.091478644447561,6.886755023028214,6.260686384571104,7.356306501871047,1.1304522613065326,1.0952763819095477,1.1656281407035176,0.8553068793876821,0.0641082883763489,9.169821336558138,1.1127328029971608,4.876967297917533,23.784810024957043,-0.121838055057637,8.749471915737043,23.781479285561307,1.6295583755351792,1.0,7141
367-U1500B,8,8.219980703475334,10.982807551032325,9.92676836343306,11.827638901111731,0.9149748743718592,0.8707537688442211,0.9591959798994976,0.4173691786585622,0.0941215689510125,15.55787831499234,1.1342015382853186,7.761018762161491,60.23341222662268,-0.0630446174165534,8.148613589519424,60.22497144576133,1.3141835539162592,0.9782194561006724,7136
367-U1500B,10,9.245998710400894,12.116110810087838,11.165827609296636,13.06639401087904,0.9452261306532662,0.8989949748743717,0.9914572864321608,0.3761916123111927,0.0892029966620303,15.777388939311797,1.1328084513402126,8.306613577517476,68.99982912619768,-0.072780739065973,7.503333311239238,68.99015715687808,1.2351370661154335,0.9765034575271444,7134
367-U1500B,20,10.798488110612018,15.005399103704615,13.700581790338996,16.63642074541164,0.92,0.8808040201005025,0.9591959798994976,0.2081304853292989,0.0966121010797214,15.47328018721054,1.136417376200581,9.15017401168368,83.7256844440914,0.0559993261456212,4.647262213229372,83.71393182134518,1.0437351432441082,0.9315614018132204,7124
367-U1500B,50,12.455726007894,10.7949625401748,9.756985372850298,12.0405351409642,1.1628140703517589,1.1256281407035176,1.2,0.1514983418513531,0.0750641511085681,13.49318639291967,1.2528669192711486,9.837807765714032,96.78246163514332,0.2014706746370178,2.486716784968424,96.76881877333966,0.8106515278897852,0.8479994370154013,7094
367-U1500B,100,12.605209923339007,15.870309438203904,14.898657839946525,17.489728768632872,0.9960804020100502,0.9568844221105528,1.0352763819095476,0.0585442866963199,0.0901226589679621,17.120870907230504,1.1537886984445345,10.793302575330571,116.49538048263754,0.170585515412315,3.855419368806922,116.47884224009316,0.6735834360856877,0.8092981603576852,7044
367-U1500B,250,15.534467638526248,24.811996922646088,23.193823210299605,25.890779397543746,0.9370854271356784,0.904924623115578,0.9692462311557788,0.0232253659209746,0.1000220629525412,12.513840880775389,1.1368711551442503,11.871322198059582,140.92829073014218,0.362202223115505,1.9633535442555117,140.907848564385,0.5648910602105526,0.7800793248561343,6894
367-U1500B,500,22.11986520168573,13.27191912101144,13.27191912101144,13.640583541039534,1.2496482412060304,1.1792964824120604,1.32,0.026441399149568,0.0584227798808146,13.118060924818192,1.4287657550421484,13.14861792541324,172.88615334849834,0.1070793817119817,0.9936870656850844,172.86013195275055,0.5006694101547027,0.7769874184041614,6644
367-U1500B,1000,24.610720865885416,14.76643251953125,14.76643251953125,14.76643251953125,1.2376884422110552,1.1753768844221106,1.3,0.0141941912685276,0.0623652957604499,13.749399626260264,1.4209590890756263,14.179812578124633,201.0670847507415,0.6290335805661398,0.987418537406815,201.03435898824952,0.4543765957065149,0.7795366495183246,6144
368-U1501D,1,2.863483599088842,4.065550151623012,3.633044816343968,4.584556553957865,1.0701507537688442,1.049045226130653,1.0912562814070352,0.9902677445444452,0.0396519975291005,2.3909328275295607,1.1013547191872843,2.001376517406461,4.005507964426013,0.4729338287851291,4.305444788228562,4.003226923443994,,,1756
368-U1501D,3,5.125018472063856,6.81200371911821,5.883094121056636,7.89573158352338,0.9211055276381908,0.8909547738693466,0.9512562814070352,0.5760394325056547,0.0868390065409622,5.8179879780178405,1.1325635781452417,3.824786659882066,14.62899299361181,0.7047353527971537,5.201429157663453,14.62065263272606,1.1790641153928705,1.0,1754
368-U1501D,8,6.40093939393939,8.55236624579124,6.249806102693599,9.868114898989893,0.8919597989949748,0.8567839195979898,0.9271356783919598,0.2961769976885266,0.0918432412525587,14.02372992012994,1.1216961250518125,6.190642785265299,38.324058094757305,1.9089141770182632,13.466672901313856,38.30214611185578,1.0879166915773837,0.9972934818640654,1749
368-U1501D,10,7.270188036634227,9.153368687790175,7.285334261710548,11.208206556477766,0.9336683417085428,0.8904522613065327,0.9768844221105528,0.2874425707947362,0.0883574577424808,15.344545907036649,1.1242462783595228,6.987051004188513,48.8188817351317,2.022528350256698,13.384698742410002,48.79093732658269,1.0776287248018528,0.9980325037012236,1747
368-U1501D,20,10.440960967184797,10.614976983304544,7.961232737478408,13.26872122913068,1.065326633165829,1.0050251256281406,1.1256281407035176,0.1970237220559069,0.056738592340478,20.413752601684315,1.1075780634729235,8.44769245341091,71.36350778741566,1.7257485649868605,9.900443976537945,71.32242344211488,0.9855036623287188,0.9850476305180148,1737
368-U1501D,50,15.513448740480374,23.43177153510057,16.87087550527241,28.11812584212068,1.0342713567839197,0.9850251256281408,1.0835175879396983,0.0846608503711153,0.0522637458226376,19.01622532297316,1.0714511890250176,9.944829996539566,98.89964366007314,1.5862894909143688,5.885480640314238,98.84170596607191,0.8372455359244504,0.949096128329151,1707
368-U1501D,100,25.622467773083887,29.62597836262825,26.33420298900289,34.234463885703754,0.9770854271356784,0.938894472361809,1.0152763819095476,0.0534534385148803,0.0570654337110139,13.383264615951797,1.0974163194645663,12.473406020371716,155.58585774904537,1.1796886514510572,2.36529707628,155.49196163694575,0.7662830412361945,0.9476032968041624,1657
368-U1501D,250,23.95110152621101,23.335691278662537,22.32109600567721,24.350286551647866,1.2568844221105528,1.2337688442211057,1.28,0.0757477012003603,0.0772823434316055,6.11393678374395,1.499288969547006,15.109785180961325,228.30560821479844,0.6467885305154566,0.0033531590775717,228.1541114608404,0.6987220162101263,0.9437897146894776,1507
368-U1501D,500,,,,,,,,,,,,21.272530436877314,452.5205511878718,0.292280790493483,-0.8441842609359282,452.16055074937697,0.6871339851101264,0.958348759037924,1257
368-U1501D,1000,13.524136591809778,15.984778110597388,12.509826347424044,20.84971057904007,0.6971859296482409,0.6831155778894469,0.7112562814070349,0.0031049149589698,0.1087072879670696,35.88076365407988,1.1319933889532632,12.84880867680824,165.09188441322274,-1.861398317783689,7.747881704914285,164.87379737965182,0.5737117847577432,0.868343535108594,757
368-U1502B,1,1.9953328928571432,3.256272429315477,2.9098604687500003,3.741249174107143,0.9340703517587938,0.9109547738693466,0.9571859296482412,0.6168718230762091,0.0731506786477479,1.1330629135274892,1.1207297798135576,1.2689043822802766,1.6101183313700902,-0.1269363971642164,2.2932784945421245,1.6098308102394887,,,5600
368-U1502B,3,4.725531064665952,9.085161633699784,8.343515786050823,9.641396019436506,0.8262311557788943,0.7990954773869345,0.853366834170854,0.4421828933475595,0.0970022181498241,2.3189609763632864,1.1308706475266708,3.122860750750984,9.752259268581,-0.1675499238891824,2.5913515326386545,9.750517171534092,1.639514921459997,1.0,5598
368-U1502B,8,9.05943894153406,13.409857016583228,12.315174811147862,14.230868670659753,0.8670351758793968,0.8348743718592964,0.8991959798994974,0.2622157984704937,0.0824836835221252,2.9532827982482144,1.1279022734715212,4.865629839936537,23.674353739280853,-0.0948650062155607,1.627711912145271,23.670120885045336,1.2996070179398052,0.9742337020925458,5593
368-U1502B,10,9.023409443748884,13.785764427949683,13.15913877213379,15.665641395397367,0.9002010050251255,0.8650251256281406,0.9353768844221104,0.2396390762692049,0.0772859471334285,2.680227200910052,1.1323688048109266,5.146341574229624,26.48483159864425,-0.02315004073478,1.1539991576777346,26.480094551318437,1.2121103896376917,0.9713187574865718,5591
368-U1502B,20,8.75754475900376,12.962990731817026,12.16933823803231,13.756643225601742,0.9201005025125628,0.8849246231155778,0.9552763819095476,0.1356489329015098,0.0922873254739718,3.538841556661549,1.1443449781163233,5.395397331650688,29.11031236638337,0.0185519812555089,1.0355171607355,29.10509639928672,0.9973491395830196,0.9094574130209327,5581
368-U1502B,50,9.696776941091697,13.76740309448748,13.181556154296524,14.646173504773916,0.935075376884422,0.9009045226130652,0.9692462311557788,0.0593321845739548,0.0922932883182618,3.2312608651597863,1.1472836553416796,5.706851429063747,32.568153233406925,-0.1072067000689358,0.7674377217880455,32.56228615482048,0.7569143128081535,0.8113050171890897,5551
368-U1502B,100,11.432657862206872,13.806522237762326,13.219010653176696,14.394033822347955,1.1385929648241206,1.0732663316582916,1.2039195979899495,0.0416486427181938,0.0677488194906083,2.7399125670925315,1.1462105734246015,5.842428064491874,34.13396568876227,-0.1022273295605581,0.7010721784765384,34.12776064137292,0.602614332220364,0.7434006754008999,5501
368-U1502B,250,8.69490848439544,11.617363836095018,9.8300770920804,12.2875963651005,1.1295477386934674,1.0692462311557789,1.1898492462311558,0.0166969237241536,0.0796920857088927,3.219014161587519,1.1756535329066546,5.573538153062884,31.064327543647625,-0.1217383886950962,0.5434199233284756,31.058522212392976,0.4610915727712213,0.6458447792446071,5351
368-U1502B,500,14.83895847872966,8.903375087237796,8.903375087237796,10.634586909756257,1.2939698492462313,1.2879396984924625,1.3,0.013836266736122,0.0481172048037554,5.9666615351616805,1.3400341991797078,7.04292452028812,49.60278579847565,-0.3462457673335931,0.3282259268216947,49.593061668736674,0.4126193059282624,0.6633409545523624,5101
368-U1502B,1000,14.90033199304499,20.255138803045533,19.8050246074223,20.70525299866877,0.9380904522613064,0.906934673366834,0.9692462311557788,0.0052897382642357,0.0964375067382714,1.902424388143364,1.198787544107577,8.916461266569176,79.50328151822839,-0.3251523237306961,-0.4151450462487149,79.48600195258652,0.4018627768822482,0.7179169846477778,4601
368-U1505C,1,2.665858300198811,3.704432262984598,3.221245446073564,4.348681352199311,0.8251256281407033,0.8110552763819094,0.8391959798994973,0.7414375319874126,0.0595630618461923,1.3363725442124352,1.1644497045860294,1.592517971928624,2.5361134909156577,0.1679827539106336,1.582166652240602,2.534852997132896,,,2012
368-U1505C,3,5.443404925373131,7.56406476088308,6.74188380861318,8.87955428451492,0.8369849246231155,0.8128643216080401,0.8611055276381908,0.4937440733636474,0.0600158950194022,3.9540345253135167,1.1449063891591258,3.5437568175218828,12.558212381732822,0.2757106591701739,2.214714355150244,12.55196451487624,1.4561475042772134,1.0,2010
